model_name,sample_name,outcome_name,split_var,split_level,term,estimate,std_error,t_value,p_value,nobs
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,keepers,expiry_bin_6m::30:36,0.13327169016104004,0.055791066176479005,2.3887639956453484,0.017185129106697533,9959
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,keepers,expiry_bin_6m::36:48,0.017147329999953338,0.056207103311352986,0.3050740740893124,0.7604059178241369,9959
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,keepers,expiry_bin_6m::48+,-0.021102006041658055,0.07064820956192887,-0.2986913068640535,0.765269608673953,9959
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,keepers,signed_new_contractTRUE,0.0034947788808677178,0.06916177911382845,0.05053049423607091,0.9597149378838719,9959
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,keepers,post_observed_renewalTRUE,-0.07509294441922516,0.05006010923177657,-1.5000555446562738,0.1340782051873306,9959
bosman_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,BosmanTRUE,0.006507040779613843,0.017655978677465777,0.36854602616385923,0.7125020827285982,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::0:6,0.032075318986345684,0.02409770444012582,1.3310528837317839,0.18331143740223008,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::6:12,0.019174611880985577,0.025886714574103933,0.7407124541082983,0.4589479458281427,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::12:18,0.03797461514616243,0.02076237324122789,1.8290112938898602,0.0675350876334202,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::18:24,0.02474456136573297,0.023779616141171776,1.0405786711960627,0.2981870560113425,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::30:36,0.0023840568498015987,0.022082183982166083,0.10796291035918369,0.9140350943764879,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::36:48,-0.015165718983409704,0.02385736619126638,-0.6356828688391226,0.5250501751213417,42933
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,expiry_bin_6m::48+,-0.08768187247975444,0.03269964154612901,-2.681432221697679,0.00738630220167099,42933
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,signed_new_contractTRUE,-0.10070573863176092,0.024663857391531225,-4.083130105444902,4.604385799532064e-5,42933
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,position_group,defenders,post_observed_renewalTRUE,-0.05723700571016411,0.020774464662465242,-2.7551615235399267,0.005915306043310935,42933
bosman_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,BosmanTRUE,0.005431420758074711,0.0174457303151291,0.3113323810448068,0.7555778583941601,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::0:6,0.028772311947070535,0.02367391252981148,1.2153593923623258,0.22436125939597285,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::6:12,0.01706613988737534,0.025624378773107855,0.6660118490476666,0.5054743186785535,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::12:18,0.035062286689732644,0.020328576473464855,1.7247782566329661,0.08470983543927654,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::18:24,0.022029842921973127,0.02346586066371374,0.9388039602586925,0.3479358855339427,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::30:36,0.005981129530318063,0.021963656410314288,0.272319390659803,0.7854023560428688,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::36:48,-0.00891207956507356,0.023462121150682184,-0.3798496950824258,0.7040941620997605,42932
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,expiry_bin_6m::48+,-0.07915496959721685,0.03177401773374822,-2.4911854163517946,0.012805962035087043,42932
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,signed_new_contractTRUE,-0.09855150577769205,0.02435557041793379,-4.04636410014546,5.384054006707238e-5,42932
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,defenders,post_observed_renewalTRUE,-0.053236447961924886,0.020298316574900308,-2.622702615041186,0.008784575504380472,42932
bosman_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,BosmanTRUE,0.033779814272711754,0.019201429605784782,1.7592343365170564,0.07867135793983987,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::0:6,0.042041582973437616,0.025563308183431305,1.644606506785636,0.10018835671475847,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::6:12,0.03133215535716262,0.025675982177073453,1.2202904309981826,0.2224805506848542,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::12:18,0.007841337807830796,0.02077147633752743,0.37750507861899063,0.7058333043416929,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::18:24,0.011435195639036328,0.022108649535843676,0.5172272336443255,0.6050475396549574,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::30:36,-0.018548483080119717,0.02116457222447425,-0.876393006359498,0.38090842051602913,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::36:48,-0.0777491882849692,0.02270321203696045,-3.4245897962981986,6.265798385691678e-4,46560
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,expiry_bin_6m::48+,-0.10932132864478085,0.0322960047584934,-3.38497995223483,7.238455190112323e-4,46560
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,signed_new_contractTRUE,-0.07009885474801925,0.024164807613917517,-2.9008654183386255,0.003756860527587008,46560
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,position_group,midfielders,post_observed_renewalTRUE,-0.0681440232021657,0.022209754061063066,-3.068202512049969,0.0021787477037146503,46560
bosman_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,BosmanTRUE,0.038042693886864196,0.018763448824607225,2.027489415323973,0.0427280867894359,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::0:6,0.04306887254782177,0.0250664407964538,1.7181885891799529,0.08589751399384835,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::6:12,0.025979209800015505,0.0255394394758042,1.0172192629610348,0.30915668387171374,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::12:18,0.0036441559229331007,0.020332191144473793,0.1792308510695645,0.8577723099802377,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::18:24,0.014386382086927992,0.02195545778225712,0.6552531142645575,0.5123706750434706,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::30:36,-0.01894841900460226,0.02103452414757303,-0.9008247047408741,0.36777633770191664,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::36:48,-0.07249025566456195,0.022201246826988104,-3.2651434502517183,0.0011102267944033445,46559
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,expiry_bin_6m::48+,-0.09510651575841954,0.031463930934438104,-3.02271562814559,0.0025329711375386894,46559
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,signed_new_contractTRUE,-0.07886121963827226,0.024395296158428885,-3.232640387971872,0.0012439526698932147,46559
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,midfielders,post_observed_renewalTRUE,-0.06140806305289348,0.02178362800335962,-2.8190007212491284,0.0048587856021470475,46559
bosman_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,BosmanTRUE,0.07147825507472534,0.02661352928055164,2.68578640289394,0.007302230931529975,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::0:6,0.08115813979718643,0.034535611934795145,2.349984125094317,0.018881387910308457,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::6:12,0.02805613839763386,0.03351961600897235,0.8370065572983874,0.4026996841047328,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::12:18,0.01303633827974021,0.02759942316984732,0.4723409688497604,0.6367405325601632,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::18:24,0.01889465865295646,0.02892695487821694,0.6531851946567951,0.5137200830999311,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::30:36,-0.040255436625278126,0.025103896614125525,-1.6035533146128038,0.1089875018557305,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::36:48,-0.08884133492668149,0.027165622411349122,-3.270358896307334,0.0010943399585999244,35565
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,expiry_bin_6m::48+,-0.16108650366425842,0.03961710400119622,-4.066084781446784,4.986509891158407e-5,35565
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,signed_new_contractTRUE,-0.09222677303067554,0.02828484330870695,-3.2606428829777285,0.0011323037479401598,35565
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,position_group,attackers,post_observed_renewalTRUE,-0.10411027167764139,0.02663122842437874,-3.9093304303731196,9.597312084298026e-5,35565
bosman_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,BosmanTRUE,0.05968733473395673,0.02663695934109025,2.2407713271492993,0.025162078057024338,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::0:6,0.06745864514464792,0.034202547655510195,1.9723280798873473,0.048724598327123836,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::6:12,0.02301553646315798,0.03360335779236366,0.6849177574863737,0.49348375951982026,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::12:18,0.015107572293419446,0.027653483889434467,0.546317142311012,0.584915474029725,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::18:24,0.024464110055972425,0.02914983980794638,0.8392536705914726,0.40143811126746054,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::30:36,-0.03785002775183499,0.025286536578858185,-1.4968450753940346,0.13460840662257267,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::36:48,-0.080247867156318,0.02706400530396966,-2.965114226627332,0.00306539335007,35563
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,expiry_bin_6m::48+,-0.14633405998132254,0.03935087106382908,-3.718699383908462,2.0636665367747978e-4,35563
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,signed_new_contractTRUE,-0.0979828643995463,0.028824223935127083,-3.399323590465795,6.902267524053419e-4,35563
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,position_group,attackers,post_observed_renewalTRUE,-0.09568191387965479,0.026546629393274745,-3.60429614103456,3.214904706641427e-4,35563
bosman_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,BosmanTRUE,0.023457662964049747,0.011370924702008504,2.062951218022427,0.03915117768342736,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::0:6,0.042968771227222514,0.015314792563753022,2.805703769629946,0.005033455801471811,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::6:12,0.040171119289742235,0.015524243927991352,2.5876377281930463,0.009682050209430403,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::12:18,0.021264440293115493,0.012886455904575302,1.6501387542532628,0.09895590968950765,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::18:24,0.02284955337077939,0.014105461868642666,1.6199082017707902,0.10529351416924282,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::30:36,7.913740530023045e-4,0.012761537160455541,0.062012439649868585,0.9505545574186722,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::36:48,-0.04026957846317365,0.013673235205456952,-2.9451390148764625,0.003237888463059257,115735
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,expiry_bin_6m::48+,-0.09310676608662295,0.019124541437844103,-4.8684443697238695,1.1475088720362467e-6,115735
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,signed_new_contractTRUE,-0.07005443177576849,0.013796552528997348,-5.077676588301993,3.911640292429619e-7,115735
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,squad_role,starter,post_observed_renewalTRUE,-0.056185141651136104,0.012688426097539897,-4.428062331704765,9.64142532362622e-6,115735
bosman_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,BosmanTRUE,0.020114417976400463,0.01115463461305638,1.8032341420539901,0.07139106748153339,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::0:6,0.036736221581023146,0.014973883041645436,2.4533530466915088,0.014175446143705719,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::6:12,0.034608715270154945,0.015291327866669306,2.2632903807910614,0.02364589843052899,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::12:18,0.02082019355313025,0.012556168125492446,1.65816460444326,0.09732554228865614,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::18:24,0.023352602502581525,0.013856153375642532,1.685359700451398,0.09196027375704578,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::30:36,0.0043850815043213025,0.01255142343854682,0.3493692588566671,0.7268217948217792,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::36:48,-0.03290584783107438,0.013334379519340052,-2.467744958312313,0.013618595132026734,115735
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,expiry_bin_6m::48+,-0.07766275420231845,0.018656803019819035,-4.1627043025441,3.1797459977696497e-5,115735
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,signed_new_contractTRUE,-0.06787799629452661,0.013708014807770232,-4.951701413106932,7.515374609677766e-7,115735
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,starter,post_observed_renewalTRUE,-0.05042554737602053,0.012371958785803725,-4.0757933524545535,4.63251340762851e-5,115735
bosman_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,BosmanTRUE,0.039408245046097634,0.02081706770621859,1.8930737797583945,0.058392145391188865,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::0:6,0.031222359137721045,0.0272402196472386,1.146186027207241,0.2517601041348739,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::6:12,-0.0031663894141860612,0.027959109711108054,-0.11325072389297382,0.9098352568964904,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::12:18,-0.010784851757247796,0.022461294769017693,-0.48015271907316914,0.631134855033497,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::18:24,0.016757290347884583,0.02488560777685788,0.6733727581878814,0.5007339588346468,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::30:36,-0.0012025684420896286,0.024326756817783374,-0.04943398131930704,0.960574956941914,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::36:48,-0.02257026820024277,0.02285251196972432,-0.9876493328236531,0.3233609373717663,33265
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::48+,-0.018232656403213074,0.030087741689125896,-0.6059828813872925,0.5445471415570128,33265
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,signed_new_contractTRUE,-0.05838337046304248,0.02352551759933069,-2.481703971720627,0.0131005008942869,33265
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,squad_role,rotation_bench,post_observed_renewalTRUE,-0.04677648882640373,0.02218626545214769,-2.1083534282636847,0.035038348450056246,33265
bosman_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,BosmanTRUE,0.04173072892658694,0.022090681903696622,1.8890647698658765,0.0589273320082055,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::0:6,0.03696697123499691,0.028994319879739213,1.2749728701458132,0.20236411600659107,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::6:12,0.005430656739615859,0.029618321525314843,0.18335464198990023,0.8545254442038458,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::12:18,-0.009532170656171384,0.023896713668962233,-0.3988904410965953,0.6899869501585005,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::18:24,0.031635176477512815,0.026624937302792924,1.1881784402998132,0.2348062419941785,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::30:36,-3.0152594047116077e-4,0.026152722378908682,-0.0115294284129415,0.9908014023790903,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::36:48,-0.020660865218402834,0.024576585515222234,-0.8406727291553954,0.4005620218206657,33260
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,expiry_bin_6m::48+,-0.018304904460966245,0.03276212224336474,-0.5587215725829088,0.5763708743858355,33260
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,signed_new_contractTRUE,-0.07029622159830873,0.024670274605310693,-2.8494300417384197,0.004393443492199395,33260
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,squad_role,rotation_bench,post_observed_renewalTRUE,-0.04981654637692762,0.023827943804418588,-2.090677516525357,0.03659547207471177,33260
bosman_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,BosmanTRUE,-0.008003757513881361,0.022625961376954485,-0.35374220703980924,0.7235589613442968,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::0:6,-0.015332064537833189,0.02793737108321658,-0.5488012630882063,0.5831859947588932,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::6:12,-0.014164175521521391,0.029682670808971596,-0.4771866929589188,0.6332667637429286,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::12:18,-0.0015825144845801448,0.021625377322577077,-0.07317858370628226,0.9416692823894379,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::18:24,-0.014823327143329087,0.02458156801304491,-0.603026102137287,0.5465406040617419,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::30:36,-0.007375213288416785,0.022799854880742803,-0.3234763259237247,0.746358908325021,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::36:48,-0.018474417912213253,0.020228621205295207,-0.9132811240430584,0.36117404597839065,47765
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,expiry_bin_6m::48+,-0.04265303715482402,0.025674822459315107,-1.6612787575225874,0.09677043420765553,47765
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,signed_new_contractTRUE,-0.006758116464278788,0.023096031701685223,-0.29260942102818793,0.7698425879897376,47765
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,league_tier,top5,post_observed_renewalTRUE,-0.015415547133452607,0.01985859404238118,-0.7762657870216566,0.4376582251769855,47765
bosman_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,BosmanTRUE,-0.012369633800121899,0.022366297324476567,-0.5530479015221346,0.5802751585019632,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::0:6,-0.01850703592155711,0.027501680416845243,-0.6729420035810335,0.5010402224627766,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::6:12,-0.012001656963214374,0.02933162605049086,-0.40917121139329155,0.6824455968044767,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::12:18,-0.0017026100416845478,0.02127874965800193,-0.080014571769929,0.9362314361632722,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::18:24,-0.006763906784736761,0.02432308100036178,-0.2780859375765823,0.7809671076165066,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::30:36,-0.0034623879103627374,0.02258186808140241,-0.1533260179309183,0.8781523319860296,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::36:48,-0.014257916221213453,0.019818164621869735,-0.7194367638605424,0.47193243335533686,47763
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,expiry_bin_6m::48+,-0.031283408437064855,0.024885497889327597,-1.2570939338320841,0.2088254163113187,47763
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,signed_new_contractTRUE,-0.009158795739074974,0.023120774526645113,-0.3961284138003287,0.6920407530319581,47763
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,top5,post_observed_renewalTRUE,-0.01306669167751812,0.01953142934619234,-0.6690084707018883,0.5035457252760864,47763
bosman_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,BosmanTRUE,0.018896205691266717,0.012277772243644432,1.5390581708378168,0.12383736809036483,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::0:6,0.05569784212284963,0.017392779266891575,3.202354337289529,0.0013694719135594405,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::6:12,0.05680962952051659,0.017202606420208003,3.302385006831406,9.63691594911939e-4,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::12:18,0.03478779207155103,0.01465448243645738,2.3738669872779714,0.017630945447664907,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::18:24,0.04157091119450282,0.015363388241107242,2.7058426528122936,0.006830396419829423,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::30:36,0.002320751868544741,0.01431937834885615,0.16207071368640286,0.8712550606434878,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::36:48,-0.04361823326372073,0.017202953404527797,-2.5355084233524963,0.011250986915617755,101235
expiry_bin_6m_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,expiry_bin_6m::48+,-0.07030346183104529,0.02775686499813616,-2.532831493605855,0.011337185177417592,101235
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,signed_new_contractTRUE,-0.07801671465983635,0.01789032849569422,-4.3608318694993855,1.3151066869398815e-5,101235
observed_renewal_status_fe,all_comps_strict,z_mean_rating_league_season,league_tier,other,post_observed_renewalTRUE,-0.062217704362845634,0.015389454153626792,-4.042879217271196,5.339122022528053e-5,101235
bosman_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,BosmanTRUE,0.017947298034239053,0.012126513093792939,1.4800048369572563,0.1389190224994207,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::0:6,0.05145588977808702,0.01711436114984379,3.0065913257040666,0.002651754278503118,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::6:12,0.052359531507972366,0.017108031039868285,3.0605235275733684,0.002218257745226479,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::12:18,0.03406321684053722,0.014427491208415116,2.360993768665004,0.01825453867894107,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::18:24,0.04327691622526444,0.015228390201508003,2.8418575865608506,0.004498715650267684,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::30:36,0.006471096043222254,0.01426315801112056,0.45369307681909804,0.6500644602719376,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::36:48,-0.034515800881364585,0.016924408453812802,-2.039409588557213,0.041448360778895896,101232
expiry_bin_6m_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,expiry_bin_6m::48+,-0.05961963703929918,0.027897415327383802,-2.137102535831597,0.03262579547857359,101232
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,signed_new_contractTRUE,-0.08156042038007257,0.017890302408074724,-4.558917927695877,5.233213279182866e-6,101232
observed_renewal_status_fe,all_comps_strict,z_weighted_rating_league_season,league_tier,other,post_observed_renewalTRUE,-0.05600422420545137,0.015140686466614546,-3.698922392253586,2.1825165331663515e-4,101232
