"model_name","sample_name","outcome_name","term","estimate","std_error","t_value","p_value","nobs"
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_month","BosmanTRUE",0.0425493725459429,0.0160720044121198,2.64742165662029,0.00814887739680339,48525
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_month","fotmob_goals",0.38613030983985,0.00959275119245698,40.2523011483373,3.08233795913783e-289,48525
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_month","fotmob_assists",0.327485125725265,0.00776810308236023,42.1576699296018,7.29789655148393e-312,48525
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_mean_rating_league_month","fotmob_win_share",0.592012784041813,0.0175824718333719,33.6706232008949,2.78714824455692e-214,48525
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_month","BosmanTRUE",0.0312888395595958,0.0156164884877819,2.00357715398541,0.0451959122579983,48523
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_month","fotmob_goals",0.446209660463867,0.0102559309764483,43.5074749906706,0,48523
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_month","fotmob_assists",0.369210985717237,0.00795249193211841,46.4270808280953,0,48523
"bosman_fe_event_controls_minute_weighted","source_league_strict","z_weighted_rating_league_month","fotmob_win_share",0.709191650428157,0.0171690858327811,41.3063139957102,1.03455611874496e-301,48523
"bosman_fe","all_comps_strict","fotmob_mean_rating","BosmanTRUE",-0.0280336161773347,0.0221263135567639,-1.26698087801277,0.205202167903419,123789
"bosman_fe","all_comps_strict","fotmob_minutes_weighted_rating","BosmanTRUE",-0.00471367003300799,0.0183901685233518,-0.256314673083207,0.797715023055869,123786
"bosman_fe","all_comps_strict","z_mean_rating_league_season","BosmanTRUE",0.046552184485538,0.0135220975976941,3.44267478837577,0.000579268652974612,119955
"bosman_fe","all_comps_strict","z_weighted_rating_league_season","BosmanTRUE",0.0541198865731228,0.0121522452260468,4.45348868183829,8.57615032308625e-06,119952
"bosman_fe","all_comps_strict","z_mean_rating_league_month","BosmanTRUE",0.0562453817462292,0.0134075539819283,4.19505167176956,2.76084825359238e-05,119946
"bosman_fe","all_comps_strict","z_weighted_rating_league_month","BosmanTRUE",0.0534739244496863,0.0126624892072878,4.22301836347546,2.44020778616325e-05,119943
"bosman_fe_win_control","all_comps_strict","fotmob_mean_rating","BosmanTRUE",0.0287654595463247,0.03384936687643,0.849807904866742,0.395488451868888,53741
"bosman_fe_win_control","all_comps_strict","fotmob_mean_rating","fotmob_win_share",0.410796314911989,0.0274660384099005,14.9565186206072,4.10757502652377e-49,53741
"bosman_fe_win_control","all_comps_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0377020728905969,0.0273526787408941,1.37836857763513,0.168175243378144,53739
"bosman_fe_win_control","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_win_share",0.414166040921253,0.0228015221782249,18.1639645671013,1.30255831654919e-70,53739
"bosman_fe_win_control","all_comps_strict","z_mean_rating_league_season","BosmanTRUE",0.0423968923065235,0.0213809178596113,1.98293134957557,0.0474525066326188,52030
"bosman_fe_win_control","all_comps_strict","z_mean_rating_league_season","fotmob_win_share",0.520483013386378,0.0201898095300633,25.779491015572,2.02905990338655e-134,52030
"bosman_fe_win_control","all_comps_strict","z_weighted_rating_league_season","BosmanTRUE",0.0661546907231568,0.0191579332318432,3.453122522277,0.000560655937527454,52028
"bosman_fe_win_control","all_comps_strict","z_weighted_rating_league_season","fotmob_win_share",0.711478208888682,0.0199614986442738,35.6425247205964,6.23757085669993e-238,52028
"bosman_fe_win_control","all_comps_strict","z_mean_rating_league_month","BosmanTRUE",0.0732908979738653,0.0206749200332219,3.54491808703958,0.000397833833454547,52027
"bosman_fe_win_control","all_comps_strict","z_mean_rating_league_month","fotmob_win_share",0.641119627859624,0.0206213447254929,31.0900979734385,9.03257099192603e-188,52027
"bosman_fe_win_control","all_comps_strict","z_weighted_rating_league_month","BosmanTRUE",0.0756777877356626,0.0197248176560301,3.83667869865084,0.000126891847905138,52025
"bosman_fe_win_control","all_comps_strict","z_weighted_rating_league_month","fotmob_win_share",0.738306458964759,0.0199343888065649,37.0368244609343,6.04766572939511e-254,52025
"bosman_fe_event_controls","all_comps_strict","fotmob_mean_rating","BosmanTRUE",0.0174710968002821,0.0324911175312644,0.537719171508047,0.590804206764679,53741
"bosman_fe_event_controls","all_comps_strict","fotmob_mean_rating","fotmob_goals",0.402885555975312,0.0105845565078665,38.0635273358772,1.06866357790023e-266,53741
"bosman_fe_event_controls","all_comps_strict","fotmob_mean_rating","fotmob_assists",0.401869685536486,0.0109024781266872,36.8603982385238,1.31484269776315e-252,53741
"bosman_fe_event_controls","all_comps_strict","fotmob_mean_rating","fotmob_win_share",0.27244911842091,0.0264831336668787,10.2876465394143,1.74409970159412e-24,53741
"bosman_fe_event_controls","all_comps_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0282609178658892,0.0264641271186861,1.06789533390407,0.285639390915243,53739
"bosman_fe_event_controls","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_goals",0.336389311986306,0.0093654785003216,35.9180058952412,1.02934841958834e-241,53739
"bosman_fe_event_controls","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_assists",0.338419475209561,0.00926283540801486,36.5351925520275,7.81191325375697e-249,53739
"bosman_fe_event_controls","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_win_share",0.298240311375468,0.0219223411774768,13.6044005957668,3.86423626227958e-41,53739
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_season","BosmanTRUE",0.0316887563582646,0.0197595465218986,1.60371880615507,0.108865535156096,52030
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_season","fotmob_goals",0.353181371006888,0.00880797037321692,40.0979290394566,4.8713264910541e-290,52030
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_season","fotmob_assists",0.332154117774286,0.00796435765114196,41.7050730672122,2.04329453945197e-309,52030
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_season","fotmob_win_share",0.397422817928475,0.018809930442157,21.1283512796925,2.11066422602276e-93,52030
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_season","BosmanTRUE",0.0536737330785972,0.0171316808400474,3.13301033212855,0.00174441699370719,52028
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_season","fotmob_goals",0.412334528774701,0.00991454983558325,41.5888301145893,5.257749492361e-308,52028
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_season","fotmob_assists",0.386182220676247,0.00886719404308747,43.5517953931887,0,52028
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_season","fotmob_win_share",0.56803440019344,0.0180983742172842,31.3859351880877,6.34777897785356e-191,52028
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_month","BosmanTRUE",0.0607018034848353,0.0186240442710422,3.25932448406054,0.00112737646661789,52027
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_month","fotmob_goals",0.418504632857126,0.00957152585561945,43.7239202160669,0,52027
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_month","fotmob_assists",0.380546650695769,0.00844026148871047,45.087068831313,0,52027
"bosman_fe_event_controls","all_comps_strict","z_mean_rating_league_month","fotmob_win_share",0.497164070042828,0.0188885061156687,26.3209841476247,1.46216037797187e-139,52027
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_month","BosmanTRUE",0.0621878302027218,0.0173519932093576,3.583901252865,0.000343079049900865,52025
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_month","fotmob_goals",0.448226431616165,0.0100128234326423,44.7652387592217,0,52025
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_month","fotmob_assists",0.409621609441572,0.00867023185931024,47.2445969252498,0,52025
"bosman_fe_event_controls","all_comps_strict","z_weighted_rating_league_month","fotmob_win_share",0.583818793770505,0.0178726025776266,32.6655724164844,1.01612441143757e-204,52025
"bosman_fe_minute_weighted","all_comps_strict","fotmob_mean_rating","BosmanTRUE",7.34554670998128e-05,0.017352497496901,0.00423313515031085,0.996622571492688,123789
"bosman_fe_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","BosmanTRUE",-0.00255610788960847,0.0148933515324398,-0.171627446249483,0.8637351412455,123786
"bosman_fe_minute_weighted","all_comps_strict","z_mean_rating_league_season","BosmanTRUE",0.0521431262225705,0.0114390043841451,4.55836229023941,5.24052686775813e-06,119955
"bosman_fe_minute_weighted","all_comps_strict","z_weighted_rating_league_season","BosmanTRUE",0.0460818411227687,0.0117309877129029,3.92821493386132,8.63785270750397e-05,119952
"bosman_fe_minute_weighted","all_comps_strict","z_mean_rating_league_month","BosmanTRUE",0.0602798374417047,0.0120578958792285,4.99920036177668,5.89284260974635e-07,119946
"bosman_fe_minute_weighted","all_comps_strict","z_weighted_rating_league_month","BosmanTRUE",0.0491263412581862,0.0121412270195208,4.04624188141776,5.25909338448391e-05,119943
"bosman_fe_win_control_minute_weighted","all_comps_strict","fotmob_mean_rating","BosmanTRUE",0.0679867077794381,0.0243807680153304,2.78853839783426,0.00532248430360814,53741
"bosman_fe_win_control_minute_weighted","all_comps_strict","fotmob_mean_rating","fotmob_win_share",0.615271993784797,0.022926871719571,26.8362819537906,9.17323029000224e-145,53741
"bosman_fe_win_control_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0479257899441421,0.0190858424700455,2.51106494352344,0.0120802597638412,53739
"bosman_fe_win_control_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_win_share",0.592477663178185,0.0168793767703511,35.1006835879677,2.2517376906983e-232,53739
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_mean_rating_league_season","BosmanTRUE",0.0455771503696589,0.0179245718945799,2.54271904722259,0.0110417240822001,52030
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_mean_rating_league_season","fotmob_win_share",0.657577689818044,0.0188232698549049,34.9342964791368,6.67203791094083e-230,52030
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_weighted_rating_league_season","BosmanTRUE",0.0513856125781397,0.0190977554167959,2.69066240805177,0.00716463468164098,52028
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_weighted_rating_league_season","fotmob_win_share",0.859157553376267,0.0198675058743077,43.2443588446255,0,52028
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_mean_rating_league_month","BosmanTRUE",0.0722716187043816,0.0183404667886097,3.94055503261596,8.28680262938604e-05,52027
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_mean_rating_league_month","fotmob_win_share",0.814105691101793,0.0199504906375616,40.8062992480518,1.56543078929544e-298,52027
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_weighted_rating_league_month","BosmanTRUE",0.0608131619815764,0.0192854485052332,3.15331852225654,0.00162781123735222,52025
"bosman_fe_win_control_minute_weighted","all_comps_strict","z_weighted_rating_league_month","fotmob_win_share",0.922484756062439,0.0196661491249684,46.9072389414174,0,52025
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_mean_rating","BosmanTRUE",0.0590557708178935,0.0235763654508571,2.50487170895744,0.0122934704347575,53741
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_mean_rating","fotmob_goals",0.270654488980524,0.00801330177628389,33.7756516023833,1.85254115302349e-217,53741
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_mean_rating","fotmob_assists",0.260147473597509,0.00870907973339695,29.8708338379214,2.48714188466859e-175,53741
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_mean_rating","fotmob_win_share",0.47542701396321,0.0222363449350907,21.3806277673337,1.4177536518953e-95,53741
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","BosmanTRUE",0.0404262797950404,0.0184318601244363,2.19328269214916,0.0283508130405965,53739
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_goals",0.22771670861932,0.00702851666810718,32.3989711303688,2.79860330388596e-202,53739
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_assists",0.216616516084233,0.00735520435366646,29.4507814696206,5.59978239793276e-171,53739
"bosman_fe_event_controls_minute_weighted","all_comps_strict","fotmob_minutes_weighted_rating","fotmob_win_share",0.475316314815955,0.0158886286380749,29.9155028192253,8.52449857466169e-176,53739
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_season","BosmanTRUE",0.0363682180849153,0.0167984994682885,2.16496825526409,0.0304569350480995,52030
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_season","fotmob_goals",0.253481056296154,0.00799030463825215,31.7235784831856,1.54943075720311e-194,52030
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_season","fotmob_assists",0.231662220114456,0.00706215661310074,32.803325217216,3.13592690036825e-206,52030
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_season","fotmob_win_share",0.528874325895698,0.0180606009966787,29.2833182014795,6.2186975240055e-169,52030
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_weighted_rating_league_season","BosmanTRUE",0.0401887322760511,0.0175280049389267,2.29282981241058,0.02191636313312,52028
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_weighted_rating_league_season","fotmob_goals",0.308265313084793,0.0088456357783095,34.8494241466164,6.04313784100857e-229,52028
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_weighted_rating_league_season","fotmob_assists",0.281478132913355,0.00825097407630766,34.1145336671955,1.04656159696965e-220,52028
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_weighted_rating_league_season","fotmob_win_share",0.702693971101344,0.0184778822387207,38.0289235542824,1.60461776060897e-265,52028
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_month","BosmanTRUE",0.0613794607284004,0.0170965362043104,3.59016937670246,0.000334962857486291,52027
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_month","fotmob_goals",0.303108045111266,0.00911314515163919,33.2605308121033,3.08549198146807e-211,52027
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_month","fotmob_assists",0.265231930594214,0.0078577318236283,33.7542609683698,1.08199873032064e-216,52027
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_mean_rating_league_month","fotmob_win_share",0.662778600245422,0.0189762474734669,34.9267473019699,8.28198933349346e-230,52027
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_weighted_rating_league_month","BosmanTRUE",0.0486718043882905,0.0174834654077341,2.78387626555773,0.00539997217515365,52025
"bosman_fe_event_controls_minute_weighted","all_comps_strict","z_weighted_rating_league_month","fotmob_goals",0.337161250170321,0.00927470934134641,36.3527564866389,4.75856535897046e-246,52025
