"model_name","sample_name","outcome_name","term","estimate","std_error","t_value","p_value","nobs"
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::12:18",0.00981686782653689,0.00599264655857123,1.63815231393814,0.101432623601524,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::18:24",-0.0121233546172049,0.0065710391026882,-1.84496765697913,0.0650823504106178,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::30:36",-0.0271537168577137,0.0062090398564988,-4.37325536399848,1.24091216592562e-05,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::36:48",-0.0449848345930303,0.0064712831297134,-6.95145517377828,3.92481959926965e-12,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::48+",-0.0755435432324021,0.00919306536984404,-8.2174487174003,2.43535144573414e-16,141698
"expiry_bin_6m_fe_win_control_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","fotmob_win_share",0.687708610983519,0.00536449313837636,128.196381884396,0,141698
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::0:6",0.0111663011112615,0.00614927357908377,1.81587320317684,0.0694304510992804,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::6:12",-0.00331677699617534,0.00651060146614125,-0.509442485986037,0.610457359562623,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::12:18",0.0095951352107687,0.00514574039790571,1.8646753370368,0.0622666549764367,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::18:24",-0.00673129483056729,0.00575972749699929,-1.1686828646102,0.242569238471315,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::30:36",-0.0146120497842831,0.00541667080552687,-2.69760712971034,0.00699988133681131,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::36:48",-0.0314409604141436,0.00554338565964732,-5.67179740767737,1.466571772692e-08,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","expiry_bin_6m::48+",-0.047686060776487,0.00744425750218528,-6.40575111251708,1.58830820710976e-10,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","fotmob_goals",0.256777810810617,0.00235063840918536,109.237477702752,0,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","fotmob_assists",0.210421514584484,0.0022475888656498,93.6209988403057,0,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_mean_rating","fotmob_win_share",0.519320292648875,0.00509109321944914,102.005653847577,0,141703
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::0:6",0.00878465898102465,0.00608534118478808,1.4435770672948,0.148900494671211,141698
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::6:12",-0.00515101569559638,0.00652510878906508,-0.78941453117664,0.429895167611424,141698
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::12:18",0.00915155479635485,0.00509905865158535,1.79475378136895,0.0727339115861141,141698
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::18:24",-0.00601698873763465,0.00574963229581136,-1.04649974608255,0.29536469105635,141698
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::30:36",-0.0134869890880768,0.00540995119055225,-2.49299644544483,0.0126887912832212,141698
"expiry_bin_6m_fe_event_controls_minute_weighted","source_league_strict_excl8","fotmob_minutes_weighted_rating","expiry_bin_6m::36:48",-0.0274739887401326,0.00549549452320558,-4.99936604870034,5.88465351572128e-07,141698
